2021-10-28T22:15:17.697+09:00,82105,KeyEvent,80:80:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:18.705+09:00,82105,KeyEvent,108:76:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:19.297+09:00,82105,KeyEvent,97:65:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:19.435+09:00,82105,KeyEvent,121:89:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:19.536+09:00,82105,KeyEvent,101:69:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:19.662+09:00,82105,KeyEvent,114:82:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:19.816+09:00,82105,KeyEvent,65535:16:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:19.914+09:00,82105,KeyEvent,83:83:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:20.129+09:00,82105,KeyEvent,101:69:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:20.318+09:00,82105,KeyEvent,97:65:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:20.445+09:00,82105,KeyEvent,114:82:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:20.670+09:00,82105,KeyEvent,99:67:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:20.759+09:00,82105,KeyEvent,104:72:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:20.897+09:00,82105,KeyEvent,65535:16:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:20.986+09:00,82105,KeyEvent,80:80:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:21.199+09:00,82105,KeyEvent,114:82:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:21.339+09:00,82105,KeyEvent,101:69:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:21.854+09:00,82105,KeyEvent,100:68:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:21.967+09:00,82105,KeyEvent,105:73:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:22.106+09:00,82105,KeyEvent,99:67:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:22.383+09:00,82105,KeyEvent,116:84:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:22.750+09:00,82105,KeyEvent,65535:16:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:22.926+09:00,82105,KeyEvent,70:70:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:23.152+09:00,82105,KeyEvent,97:65:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:23.266+09:00,82105,KeyEvent,99:67:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:23.493+09:00,82105,KeyEvent,116:84:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:23.581+09:00,82105,KeyEvent,111:79:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:23.706+09:00,82105,KeyEvent,114:82:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:23.796+09:00,82105,KeyEvent,121:89:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:15:24.100+09:00,82105,KeyEvent,10:10:0,,,,,-1,-1,
2021-10-28T22:15:29.919+09:00,82105,Action,NewClass,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:30.661+09:00,82105,KeyEvent,65535:16:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:30.787+09:00,82105,KeyEvent,83:83:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:31.000+09:00,82105,KeyEvent,116:84:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:31.227+09:00,82105,KeyEvent,114:82:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:31.289+09:00,82105,KeyEvent,101:69:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:31.419+09:00,82105,KeyEvent,97:65:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:31.529+09:00,82105,KeyEvent,109:77:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:31.931+09:00,82105,KeyEvent,65535:16:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:32.083+09:00,82105,KeyEvent,84:84:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:32.247+09:00,82105,KeyEvent,101:69:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:32.387+09:00,82105,KeyEvent,115:83:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:32.461+09:00,82105,KeyEvent,116:84:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,40,Default task
2021-10-28T22:15:32.799+09:00,82105,KeyEvent,10:10:0,,,,,-1,-1,
2021-10-28T22:15:38.695+09:00,82105,KeyEvent,65535:17:2,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/StreamTest.java,,0,0,Default task
2021-10-28T22:15:38.766+09:00,82105,Action,EditorPaste,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/StreamTest.java,,0,0,Default task
2021-10-28T22:15:38.858+09:00,82105,KeyEvent,22:86:2,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/StreamTest.java,,36,1,Default task
2021-10-28T22:15:51.268+09:00,82105,KeyEvent,65535:18:8,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/StreamTest.java,StreamTest::main,7,28,Default task
2021-10-28T22:15:51.775+09:00,82105,KeyEvent,65535:18:8,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/StreamTest.java,StreamTest::main,7,28,Default task
2021-10-28T22:15:51.807+09:00,82105,KeyEvent,65535:18:8,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/StreamTest.java,StreamTest::main,7,28,Default task
2021-10-28T22:15:51.837+09:00,82105,KeyEvent,65535:16:9,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/StreamTest.java,StreamTest::main,7,28,Default task
2021-10-28T22:15:52.063+09:00,82105,KeyEvent,10:10:9,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/StreamTest.java,StreamTest::main,6,8,Default task
2021-10-28T22:15:53.434+09:00,82105,KeyEvent,65535:18:8,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/StreamTest.java,StreamTest::main,6,8,Default task
2021-10-28T22:15:53.537+09:00,82105,Action,ShowIntentionActions,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/StreamTest.java,StreamTest::main,6,8,Default task
2021-10-28T22:15:53.556+09:00,82105,KeyEvent,10:10:8,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/StreamTest.java,StreamTest::main,7,8,Default task
2021-10-28T22:16:06.563+09:00,82105,Action,EditorEnter,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,0,41,Default task
2021-10-28T22:16:06.568+09:00,82105,KeyEvent,10:10:0,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,1,4,Default task
2021-10-28T22:16:06.725+09:00,82105,KeyEvent,65535:17:2,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,1,4,Default task
2021-10-28T22:16:06.763+09:00,82105,Action,EditorPaste,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,1,4,Default task
2021-10-28T22:16:06.777+09:00,82105,KeyEvent,22:86:2,8__Player,Editor,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerSearchPredictFactory.java,,3,5,Default task
2021-10-28T22:16:13.867+09:00,82105,Action,NewClass,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:14.664+09:00,82105,KeyEvent,65535:16:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:14.774+09:00,82105,KeyEvent,83:83:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:14.978+09:00,82105,KeyEvent,101:69:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:15.228+09:00,82105,KeyEvent,114:82:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:15.910+09:00,82105,Action,EditorBackSpace,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:15.914+09:00,82105,KeyEvent,8:8:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:16.072+09:00,82105,KeyEvent,97:65:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:16.387+09:00,82105,KeyEvent,114:82:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:16.765+09:00,82105,KeyEvent,99:67:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:16.942+09:00,82105,KeyEvent,104:72:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:17.193+09:00,82105,KeyEvent,65535:16:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:17.346+09:00,82105,KeyEvent,67:67:1,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
2021-10-28T22:16:17.508+09:00,82105,KeyEvent,111:79:0,8__Player,Popup,C:/Users/82105/Desktop/JAVA/8__Player/src/PlayerQuery.java,,0,25,Default task
